,Date,AAL_Open,AAL_Close,AAL_Volume,ALGT_Open,ALGT_Close,ALGT_Volume,ALK_Open,ALK_Close,ALK_Volume,DAL_Open,DAL_Close,DAL_Volume,HA_Open,HA_Close,HA_Volume,LUV_Open,LUV_Close,LUV_Volume,BCS_Open,BCS_Close,BCS_Volume,CS_Open,CS_Close,CS_Volume,DB_Open,DB_Close,DB_Volume,GS_Open,GS_Close,GS_Volume,MS_Open,MS_Close,MS_Volume,WFC_Open,WFC_Close,WFC_Volume,BHC_Open,BHC_Close,BHC_Volume,JNJ_Open,JNJ_Close,JNJ_Volume,MRK_Open,MRK_Close,MRK_Volume,PFE_Open,PFE_Close,PFE_Volume,RHHBY_Open,RHHBY_Close,RHHBY_Volume,UNH_Open,UNH_Close,UNH_Volume,AAPL_Open,AAPL_Close,AAPL_Volume,AMZN_Open,AMZN_Close,AMZN_Volume,FB_Open,FB_Close,FB_Volume,GOOG_Open,GOOG_Close,GOOG_Volume,IBM_Open,IBM_Close,IBM_Volume,MSFT_Open,MSFT_Close,MSFT_Volume,SP500_Open,SP500_Close,SP500_Volume
271,2013-06-19,17.16,17.059999,2382500,105.410004,104.919998,56400.0,28.049999,27.415001,1351000.0,18.99,18.690001,4749700.0,6.19,6.11,550500.0,13.86,13.69,6045300.0,17.373272,16.995392,2461100.0,28.690001,28.23,821800.0,43.969467,43.043892,1562400.0,164.160004,161.559998,3557100.0,26.379999,26.110001,18210200.0,40.779999,40.66,20898800.0,86.199997,86.410004,8347300.0,86.43,84.860001,8288400.0,47.709999,47.580002,17994200.0,29.370001,29.1,121041600.0,31.115,30.950001,268400.0,65.699997,65.260002,6370200.0,15.407143,15.107142,310940000,281.26001,278.160004,2827500.0,24.200001,24.309999,31790600.0,449.002045,448.658325,5853600.0,204.440002,201.940002,2846100.0,34.959999,34.59,30816200.0,1651.829956,1628.930054,3545060000
272,2013-06-20,16.73,16.73,5234200,104.209999,102.0,117300.0,27.17,26.780001,1327400.0,18.469999,18.41,11287500.0,6.06,6.16,638000.0,13.56,13.53,7671800.0,16.599079,16.276497,4298900.0,27.370001,27.110001,1934800.0,42.07061,41.564884,1888800.0,159.149994,155.410004,6488600.0,25.719999,25.15,25968000.0,40.290001,40.09,29302200.0,85.269997,83.839996,3789900.0,84.209999,82.620003,15172600.0,47.419998,46.310001,17824900.0,29.02,28.639999,95693800.0,30.375,29.955,1643600.0,64.800003,63.799999,5748300.0,14.975,14.887143,357310800,275.140015,273.440002,2984000.0,24.280001,23.9,42765600.0,445.325806,440.718079,6769200.0,200.669998,197.350006,4514800.0,34.259998,33.490002,54493700.0,1624.619995,1588.189941,4858850000
273,2013-06-21,16.799999,16.34,6423700,102.360001,102.019997,209400.0,26.955,26.075001,2769200.0,18.540001,18.280001,10310600.0,6.17,6.11,663900.0,13.63,13.48,8274700.0,16.285715,16.147465,2446600.0,27.290001,26.780001,2615000.0,41.812977,41.812977,2582900.0,157.0,154.25,5390200.0,25.5,24.91,35690500.0,40.639999,40.959999,38847800.0,83.980003,84.419998,2611300.0,83.0,83.199997,20715800.0,46.869999,47.0,24287800.0,28.860001,28.459999,222098200.0,29.725,29.375,1052400.0,64.190002,63.900002,7806500.0,14.946072,14.767858,481118400,274.570007,273.359985,4201000.0,24.59,24.530001,45833900.0,442.511353,438.82019,7994300.0,198.5,195.460007,8914800.0,33.66,33.27,85338500.0,1588.619995,1592.430054,5797280000
274,2013-06-24,16.059999,16.129999,6691000,101.120003,103.43,101000.0,25.52,25.48,1728800.0,18.09,17.360001,12095600.0,6.03,5.77,1046000.0,13.35,13.31,10729700.0,15.861752,15.9447,2815400.0,26.15,26.389999,2013000.0,40.744274,40.954197,2078000.0,151.990005,150.779999,4013200.0,24.290001,24.4,22715500.0,40.48,39.799999,31047900.0,84.480003,84.0,1860500.0,82.919998,84.610001,14777500.0,46.470001,46.41,18080700.0,28.16,27.709999,221668100.0,28.674999,28.92,979800.0,63.490002,64.650002,5717100.0,14.55,14.376429,480746000,271.290009,270.609985,3863800.0,23.950001,23.940001,40626000.0,434.312103,433.270996,6056300.0,193.990005,193.539993,4356200.0,32.939999,33.720001,56109000.0,1588.77002,1573.089966,4733660000
275,2013-06-25,16.219999,16.459999,3399500,104.040001,106.580002,84300.0,25.674999,25.594999,1804200.0,17.57,18.15,9019300.0,5.81,5.87,655700.0,13.37,13.35,6309600.0,16.138248,16.230415,2508500.0,26.459999,26.73,1751100.0,41.345421,41.402672,1073800.0,152.449997,153.059998,3274600.0,24.709999,25.030001,19049600.0,40.16,40.299999,22263000.0,84.43,85.239998,2052200.0,85.160004,85.349998,11239400.0,46.529999,46.23,12023000.0,28.08,27.99,118323400.0,28.83,29.375,2630400.0,65.029999,63.73,4959100.0,14.489285,14.379642,314162800,272.299988,272.089996,2449600.0,24.139999,24.25,24713200.0,436.992035,431.482697,5125500.0,195.309998,194.979996,3846200.0,34.080002,33.669998,44073400.0,1577.52002,1588.030029,3761170000
276,2013-06-26,16.5,16.17,3604500,107.510002,104.910004,185400.0,25.865,25.209999,1550400.0,18.25,18.41,4871800.0,5.93,5.83,555400.0,13.18,12.97,9528900.0,16.460829,16.359447,1541200.0,26.860001,26.73,913800.0,42.041985,41.774811,1227500.0,154.479996,151.660004,3580400.0,25.35,24.879999,15125600.0,40.73,41.02,19405900.0,86.510002,84.949997,1814400.0,85.949997,86.989998,11966500.0,46.599998,46.689999,11435900.0,28.08,28.1,85885500.0,30.120001,30.24,1842000.0,64.029999,64.779999,4851700.0,14.425,14.216785,367724000,273.980011,277.570007,3029500.0,24.51,24.16,29890300.0,435.243591,435.193787,3676400.0,195.970001,194.860001,3320200.0,34.119999,34.349998,48665900.0,1592.27002,1603.26001,3558340000
277,2013-06-27,16.290001,16.309999,3566000,105.699997,105.400002,91000.0,25.440001,26.045,2371800.0,18.48,18.690001,4852600.0,5.88,6.12,839800.0,13.02,13.04,8318700.0,16.092165,16.129032,3046800.0,26.48,26.67,2036500.0,41.507633,41.29771,1312400.0,153.029999,153.509995,2654900.0,25.16,25.040001,12139800.0,41.380001,41.560001,18800400.0,85.800003,86.150002,2505400.0,87.529999,86.709999,8890300.0,47.029999,47.279999,11639800.0,28.389999,28.18,154427500.0,30.975,30.77,4988400.0,65.059998,66.089996,4483600.0,14.258928,14.063571,337246000,279.179993,277.549988,2519500.0,24.24,24.66,34694100.0,437.759186,436.8974,3867300.0,196.050003,195.649994,3514200.0,34.52,34.619999,28993100.0,1606.439941,1613.199951,3364540000
278,2013-06-28,16.24,16.42,7063900,105.370003,105.989998,170400.0,26.025,26.0,13313200.0,18.610001,18.709999,7486400.0,6.09,6.11,1616600.0,12.99,12.89,7505200.0,15.62212,15.778802,5098000.0,26.379999,26.459999,1172100.0,39.980915,40.028625,1736400.0,152.690002,151.25,3011300.0,24.77,24.43,18545200.0,41.560001,41.27,20249300.0,86.5,86.080002,1554700.0,86.720001,85.860001,11896300.0,47.459999,46.450001,16339800.0,28.540001,28.01,123030300.0,30.665001,30.934999,1602200.0,65.620003,65.480003,6867800.0,13.977143,14.161786,578516400,276.190002,277.690002,3193300.0,24.68,24.879999,96778900.0,435.816467,438.541229,4716100.0,191.729996,191.110001,10055800.0,34.380001,34.540001,65545500.0,1611.119995,1606.280029,4977190000
279,2013-01-07,16.5,16.799999,4666900,107.169998,107.449997,117700.0,26.1,26.424999,1919000.0,18.799999,19.360001,13262600.0,6.1,6.27,1019800.0,12.96,13.11,4687300.0,15.97235,15.907834,2908000.0,27.129999,27.209999,1403700.0,40.38168,40.057251,796400.0,152.779999,151.75,2496100.0,24.639999,24.59,13776500.0,41.560001,41.360001,16177100.0,86.889999,88.0,1793400.0,85.720001,86.629997,9905200.0,46.259998,46.32,13112200.0,27.969999,27.780001,67767100.0,30.995001,30.99,1301200.0,65.889999,65.629997,3736500.0,14.381785,14.615,391053600,279.0,282.100006,2888200.0,24.969999,24.809999,20582200.0,441.569885,442.282227,3462400.0,192.149994,191.279999,4442400.0,34.75,34.360001,31055400.0,1609.780029,1614.959961,3104690000
280,2013-02-07,16.780001,16.43,4009300,107.720001,107.300003,87800.0,26.445,25.975,1999600.0,19.360001,18.99,8702000.0,6.29,6.16,930500.0,13.09,12.71,6153300.0,15.686636,15.695852,4398900.0,26.889999,26.870001,708200.0,39.332062,39.246181,1141600.0,151.160004,150.919998,3091600.0,24.51,24.440001,18627700.0,41.200001,41.220001,15558700.0,89.25,89.989998,2481500.0,86.650002,86.57,8572100.0,46.09,46.549999,11315900.0,27.719999,27.700001,61299600.0,30.780001,31.075001,2192800.0,65.43,65.269997,4484800.0,14.641429,14.946072,469865200,281.040009,283.730011,3238200.0,24.700001,24.41,18394100.0,443.437897,439.507629,3797000.0,190.779999,191.5,3657700.0,34.41,33.939999,37630000.0,1614.290039,1614.079956,3317130000
281,2013-03-07,16.059999,16.75,2625800,107.099998,107.470001,18000.0,25.645,25.91,1149600.0,18.73,18.41,6578000.0,6.16,6.23,614500.0,12.67,12.71,3393500.0,15.456222,15.861752,1579800.0,25.940001,26.57,769600.0,38.091602,39.169846,1044600.0,149.619995,150.429993,1267700.0,24.15,24.040001,15395700.0,40.98,41.220001,8074400.0,89.290001,89.5,848100.0,86.540001,86.779999,3599900.0,46.48,46.549999,6874000.0,27.469999,27.65,22039600.0,30.73,31.1,1190000.0,64.959999,65.540001,2271100.0,15.030714,15.028571,240928800,282.0,284.029999,1373000.0,24.219999,24.52,10404400.0,438.307129,441.559937,2101700.0,190.979996,193.25,1872600.0,33.66,34.009998,15994400.0,1611.47998,1615.410034,1966050000
282,2013-05-07,16.93,16.84,2397200,109.139999,106.93,69800.0,26.25,26.139999,612400.0,18.84,19.0,6658800.0,6.32,6.25,591500.0,12.77,12.79,3729700.0,16.138248,16.184332,2454900.0,27.4,27.360001,1013900.0,39.456108,39.236641,1135800.0,152.300003,153.240005,2243700.0,24.25,24.57,15322700.0,41.459999,42.07,14933800.0,90.529999,88.769997,798300.0,87.580002,87.870003,5403600.0,46.93,47.16,8103000.0,28.049999,27.969999,36589500.0,31.105,31.09,2984200.0,65.959999,66.169998,2356500.0,15.013928,14.907857,274024800,285.0,285.880005,1985400.0,24.65,24.370001,20229500.0,443.343231,445.076752,3416500.0,194.490005,194.929993,2405400.0,34.09,34.209999,26085900.0,1618.650024,1631.890015,2634140000
283,2013-08-07,16.940001,16.940001,2671200,106.980003,106.089996,94200.0,26.200001,25.975,1879200.0,19.15,19.030001,4717900.0,6.25,6.35,909500.0,12.86,12.91,5467200.0,16.470047,16.405529,2368200.0,27.49,27.389999,819100.0,39.847328,39.465649,1001400.0,154.580002,153.809998,2699100.0,24.809999,24.879999,22795300.0,42.360001,42.830002,22830100.0,89.470001,90.029999,1247000.0,88.089996,88.589996,12051400.0,47.369999,47.41,10977400.0,28.24,28.129999,32210900.0,31.115,31.190001,986400.0,66.949997,67.559998,6192500.0,15.003928,14.823215,298138400,286.420013,290.589996,3046700.0,24.469999,24.709999,27064600.0,447.926056,450.855072,3953700.0,195.600006,194.979996,2947500.0,34.349998,34.330002,32396900.0,1634.199951,1640.459961,3514590000
284,2013-09-07,17.01,17.360001,4076600,103.800003,98.480003,361600.0,26.299999,27.965,3974800.0,19.17,19.33,6139200.0,6.37,6.47,838200.0,12.97,13.1,5027100.0,16.599079,16.599079,1718700.0,27.5,27.34,489500.0,39.942749,39.742367,1096700.0,154.990005,156.940002,3127100.0,25.1,25.440001,20640600.0,42.950001,42.700001,22540600.0,90.660004,89.959999,1506900.0,88.650002,88.879997,9348600.0,47.720001,47.619999,10316700.0,28.309999,28.35,29117000.0,31.370001,31.254999,1191600.0,68.019997,67.970001,4275700.0,14.771428,15.083928,352584400,291.0,291.529999,2775600.0,25.07,25.48,30387900.0,453.799042,450.92981,3973500.0,191.880005,191.300003,5204200.0,34.580002,34.349998,25318500.0,1642.890015,1652.319946,3155360000
285,2013-10-07,17.32,17.17,4289700,98.730003,98.400002,160200.0,27.815001,28.77,3138000.0,19.360001,18.700001,15637600.0,6.47,6.4,650100.0,13.09,13.14,5318500.0,16.617512,16.645161,2534300.0,27.52,27.58,642300.0,40.696564,40.811069,1530000.0,156.570007,155.830002,2430100.0,25.33,25.34,10066000.0,42.549999,42.07,25414800.0,90.589996,90.199997,976300.0,88.879997,89.239998,7067100.0,47.619999,47.959999,7780700.0,28.469999,28.440001,27100700.0,31.424999,31.575001,922800.0,68.0,67.690002,4383900.0,14.985714,15.026072,281405600,291.410004,292.329987,1810200.0,25.58,25.799999,26721800.0,450.038147,451.303406,3429500.0,191.509995,192.25,3892000.0,34.34,34.700001,29658800.0,1651.560059,1652.619995,3011010000
286,2013-11-07,17.4,17.370001,3153800,98.849998,100.470001,135800.0,29.285,29.780001,3050800.0,19.059999,18.860001,9921800.0,6.45,6.42,639100.0,13.25,13.29,5941200.0,16.903225,17.050692,2145200.0,28.23,28.139999,893900.0,41.765266,41.765266,1370900.0,158.5,157.710007,2965700.0,25.83,25.549999,14064000.0,42.470001,41.889999,32231700.0,91.260002,92.470001,1730100.0,89.809998,89.669998,8941300.0,48.43,48.310001,11442000.0,28.84,28.77,35930000.0,32.134998,32.060001,763400.0,68.269997,68.360001,6588900.0,15.105357,15.260357,326292400,294.98999,299.660004,4007300.0,25.959999,25.809999,26777400.0,454.795319,458.401794,5187700.0,193.779999,192.800003,4177500.0,35.0,35.689999,53638300.0,1657.410034,1675.02002,3446340000
287,2013-12-07,17.360001,17.559999,3947100,100.550003,99.120003,183100.0,29.99,30.535,3161600.0,18.879999,19.290001,8801100.0,6.4,6.43,504300.0,13.29,13.46,5236100.0,16.746544,17.059908,2119600.0,28.110001,28.299999,687600.0,41.669846,41.841602,753800.0,158.619995,160.110001,2844600.0,25.76,26.129999,15134200.0,42.599998,42.630001,35799500.0,92.93,92.900002,1346600.0,89.690002,89.989998,7590600.0,48.400002,48.540001,8855500.0,28.5,28.809999,29251200.0,32.18,32.0,1187800.0,68.57,68.0,4645600.0,15.273214,15.2325,279563200,298.690002,307.549988,4539300.0,25.74,25.91,16537900.0,458.282257,459.776642,5155600.0,193.070007,192.070007,4494700.0,35.580002,35.669998,35501200.0,1675.26001,1680.189941,3039070000
288,2013-07-15,17.66,17.76,3267000,99.459999,102.739998,180400.0,30.559999,30.535,1500600.0,19.450001,19.440001,6599600.0,6.41,6.43,457900.0,13.46,13.48,3277100.0,17.216589,17.253456,1344900.0,28.290001,28.27,428400.0,42.11832,42.299618,778600.0,162.800003,163.0,4129900.0,26.469999,26.690001,18378800.0,42.98,43.349998,21926700.0,93.0,93.800003,1569100.0,89.910004,90.400002,13343200.0,48.509998,48.52,9654400.0,28.790001,28.790001,28122700.0,32.014999,31.934999,762200.0,68.129997,67.620003,3813600.0,15.178928,15.265715,241917200,307.269989,306.570007,2245600.0,25.93,26.280001,24234000.0,460.424225,460.6185,3935600.0,192.419998,194.0,5674700.0,35.66,36.169998,34142600.0,1679.589966,1682.5,2623200000
289,2013-07-16,17.860001,17.950001,3839100,102.510002,103.089996,75200.0,30.645,30.08,1607200.0,19.5,19.290001,5463500.0,6.43,6.41,306600.0,13.52,13.4,4148800.0,17.29954,17.179724,1393700.0,28.379999,28.379999,355400.0,42.213741,42.051525,708900.0,163.919998,160.240005,5972700.0,26.85,26.379999,19035300.0,43.349998,43.02,21829100.0,94.220001,91.529999,1547700.0,91.040001,90.400002,11409200.0,48.560001,48.23,15273600.0,28.84,28.68,34853700.0,31.684999,31.695,543400.0,67.239998,66.910004,5459600.0,15.232857,15.364285,216538000,307.299988,306.869995,2660200.0,26.389999,26.32,30817600.0,461.833923,458.087982,3980700.0,194.039993,193.850006,3745300.0,36.009998,36.27,36378500.0,1682.699951,1676.26001,3081710000
290,2013-07-17,17.959999,18.450001,6291800,103.470001,105.790001,110900.0,30.1,30.855,1951800.0,19.309999,19.92,11346200.0,6.44,6.49,608900.0,13.43,13.65,8068600.0,17.456221,17.400921,1276300.0,28.84,28.49,694000.0,42.395039,42.194656,501000.0,159.839996,161.5,3715000.0,26.5,26.540001,15826000.0,43.200001,43.509998,23959200.0,91.589996,91.449997,1282900.0,90.580002,90.129997,12832200.0,48.279999,48.130001,9507800.0,28.790001,28.68,26041800.0,31.540001,31.225,3130400.0,67.010002,66.230003,8904300.0,15.346429,15.368215,198990400,306.970001,308.690002,2029700.0,26.370001,26.65,21518500.0,458.780365,457.559967,3023400.0,194.720001,194.550003,6868400.0,36.34,35.740002,37285100.0,1677.910034,1680.910034,3153440000
291,2013-07-18,18.700001,18.42,8434200,106.169998,106.029999,69800.0,30.875,30.934999,1944600.0,20.0,20.559999,15283100.0,6.52,6.73,1082100.0,13.64,13.78,8553200.0,17.714285,17.815668,2952300.0,28.82,29.049999,1064800.0,42.729008,43.225189,1179100.0,161.580002,164.059998,3462700.0,27.68,27.700001,36282000.0,43.720001,44.41,23443500.0,91.709999,91.389999,925100.0,90.330002,90.169998,8329300.0,48.029999,47.400002,17822000.0,28.67,28.49,31655500.0,31.25,31.09,2540600.0,69.349998,70.550003,14082900.0,15.477858,15.42,218878800,306.269989,304.109985,3063800.0,26.75,26.18,24806900.0,457.779144,453.639648,7296100.0,198.270004,197.990005,8393400.0,35.720001,35.439999,49547100.0,1681.050049,1689.369995,3452370000
292,2013-07-19,18.26,18.23,4122700,105.980003,105.330002,87600.0,30.5,30.625,1276600.0,20.280001,20.290001,7419200.0,6.75,6.66,513800.0,13.82,13.81,4415800.0,18.0,17.926268,1953100.0,29.620001,29.690001,1851700.0,43.845421,44.017174,1021000.0,163.75,164.360001,3329700.0,27.67,27.6,17528300.0,44.419998,44.450001,18904400.0,91.279999,90.800003,1081400.0,90.239998,92.230003,12506300.0,47.470001,47.790001,14228700.0,28.51,29.09,49033500.0,30.790001,31.205,714600.0,70.610001,71.449997,7504900.0,15.467857,15.176785,268721600,304.390015,305.230011,2973100.0,25.82,25.879999,46539700.0,441.649597,446.625946,14773700.0,197.910004,193.539993,6997600.0,32.400002,31.4,248428500.0,1686.150024,1692.089966,3302580000
293,2013-07-22,18.25,18.15,4705200,104.650002,106.900002,93400.0,30.75,31.08,1238600.0,20.209999,20.370001,4967700.0,6.65,6.69,532500.0,13.78,13.87,3260400.0,18.267281,18.276497,2232700.0,30.209999,30.379999,1986000.0,44.818703,44.895039,1904600.0,163.949997,166.25,2741100.0,27.75,27.610001,11820700.0,44.48,44.630001,18409400.0,91.080002,90.809998,1219000.0,92.080002,92.279999,9916200.0,47.849998,47.720001,11318700.0,29.0,29.35,28772900.0,31.055,31.174999,689400.0,71.559998,72.18,5038000.0,15.337857,15.225357,207796400,309.25,303.480011,2520700.0,25.99,26.049999,27526300.0,449.315857,453.649597,5828100.0,193.399994,194.089996,3398000.0,31.700001,32.009998,79040700.0,1694.410034,1695.530029,2779130000
294,2013-07-23,18.33,18.049999,4893700,107.709999,94.5,458600.0,31.334999,31.0,1303400.0,20.459999,20.450001,8767800.0,6.69,6.69,727900.0,13.87,13.89,4862900.0,18.387096,18.258064,1445800.0,30.27,30.110001,1176200.0,45.133587,44.933205,792900.0,166.5,166.259995,2545400.0,27.85,27.809999,13093200.0,44.650002,44.57,13431500.0,91.0,90.489998,1047900.0,92.389999,92.419998,8467700.0,47.810001,47.93,9242000.0,29.379999,29.42,27270900.0,30.924999,30.98,460400.0,72.209999,72.690002,3934300.0,15.214286,14.963928,369395600,303.160004,301.059998,1999600.0,26.1,26.129999,28221600.0,453.649597,450.212494,4106600.0,194.210007,194.979996,2863800.0,31.91,31.82,65810400.0,1696.630005,1692.390015,3096180000
295,2013-07-24,18.43,18.5,10792800,95.279999,92.889999,293800.0,31.200001,30.58,1393600.0,21.08,20.799999,17975400.0,6.98,7.02,1713500.0,13.95,13.76,6128900.0,18.1106,18.092165,1935400.0,30.290001,30.07,977300.0,45.42939,45.410305,1080200.0,166.75,165.039993,2548100.0,27.92,27.73,17560700.0,44.68,44.310001,17947800.0,91.120003,91.330002,1424500.0,92.650002,92.360001,6846300.0,47.919998,47.77,8941200.0,29.440001,29.280001,23825600.0,31.43,31.365,1142200.0,72.809998,72.529999,6023300.0,15.676071,15.7325,591936800,303.019989,298.940002,2000500.0,26.32,26.51,82635600.0,451.936035,449.76416,4172500.0,195.949997,196.610001,2957900.0,32.040001,31.959999,52803100.0,1696.060059,1685.939941,3336120000
296,2013-07-25,18.49,18.83,9851900,92.75,93.769997,265200.0,30.6,30.184999,2119000.0,20.969999,21.48,12557300.0,7.03,7.42,1362400.0,13.62,13.81,10947500.0,18.036867,18.341013,2409500.0,29.43,29.68,1522000.0,45.276718,45.982826,1045100.0,164.279999,165.910004,2236200.0,27.68,27.76,12866600.0,44.220001,43.650002,29467400.0,91.57,91.989998,1075100.0,92.0,92.57,7368000.0,47.529999,48.169998,10040400.0,29.030001,29.190001,26353700.0,31.58,31.75,643000.0,72.080002,72.620003,3840600.0,15.739285,15.660714,229493600,299.0,303.399994,5405800.0,33.540001,34.360001,365457900.0,445.266022,442.192566,6024600.0,196.300003,197.220001,3014300.0,31.620001,31.389999,63213000.0,1685.209961,1690.25,3322500000
297,2013-07-26,18.74,19.09,7797700,93.25,95.360001,130800.0,29.969999,31.290001,1372600.0,21.27,21.9,8877900.0,7.32,7.58,1740600.0,13.65,13.79,5539600.0,18.119816,18.119816,5088700.0,29.540001,29.66,933500.0,45.496181,45.85878,836400.0,165.050003,165.259995,2372200.0,27.67,27.700001,14850700.0,43.549999,43.509998,18503800.0,91.650002,91.959999,457200.0,92.32,92.830002,8663700.0,48.049999,48.490002,9846200.0,28.92,29.370001,26596600.0,31.264999,31.5,298800.0,72.129997,72.209999,3826000.0,15.546429,15.749643,200152400,299.549988,312.01001,8817500.0,33.77,34.009998,136028900.0,441.838867,441.021942,3568600.0,196.589996,197.350006,2485100.0,31.26,31.620001,38633600.0,1687.310059,1691.650024,2762770000
298,2013-07-29,19.07,19.23,6462700,95.209999,96.830002,136200.0,31.110001,29.775,2285800.0,21.82,21.32,7833700.0,7.59,7.48,982000.0,13.77,13.7,4421200.0,17.585253,17.548388,4238200.0,29.299999,29.370001,651700.0,45.534351,45.543892,815100.0,164.630005,163.169998,2823600.0,27.58,27.309999,12764100.0,43.41,43.25,12402400.0,91.5,91.699997,666400.0,92.629997,93.209999,7925000.0,48.27,48.34,10291600.0,29.4,29.540001,46576200.0,31.15,31.379999,412800.0,72.110001,72.790001,3835300.0,15.742857,15.9925,248057600,311.070007,306.100006,3211800.0,34.07,35.43,124718800.0,440.797791,439.487701,3797800.0,196.830002,196.210007,2113700.0,31.469999,31.540001,28870700.0,1690.319946,1685.329956,2840520000
299,2013-07-30,19.33,19.200001,6091900,97.239998,98.279999,146600.0,29.969999,30.139999,1393000.0,21.48,21.190001,7459800.0,7.47,7.57,929100.0,13.77,13.82,6746300.0,16.276497,16.331797,6149100.0,29.52,29.120001,1211000.0,43.883587,43.301525,2767000.0,163.490005,162.429993,2553300.0,27.42,27.07,13304700.0,43.490002,43.259998,18579200.0,92.290001,91.0,1001100.0,93.470001,93.169998,8863000.0,48.290001,48.049999,16778200.0,29.889999,29.67,44128700.0,31.254999,30.875,990400.0,72.879997,72.269997,5375400.0,16.07,16.190001,309422400,307.720001,302.410004,3053400.0,35.650002,37.630001,173582800.0,441.076721,443.796539,3524300.0,196.990005,196.009995,2663200.0,31.780001,31.85,45799500.0,1687.920044,1685.959961,3320530000
300,2013-07-31,19.25,19.35,9571100,98.379997,97.379997,142700.0,30.4,30.584999,1390600.0,21.33,21.23,5684600.0,7.6,7.64,1218400.0,13.86,13.83,4211800.0,16.193548,16.1106,3979800.0,29.27,29.280001,1238000.0,42.671757,42.92939,1318400.0,162.529999,164.029999,3700300.0,27.059999,27.209999,16452900.0,43.299999,43.5,25488500.0,91.660004,93.599998,1375600.0,93.230003,93.5,11365700.0,48.5,48.169998,21576400.0,29.440001,29.23,31310500.0,30.605,30.655001,924600.0,72.470001,72.849998,5964700.0,16.249643,16.161785,322957600,303.910004,301.220001,1891300.0,37.959999,36.799999,154828700.0,444.827667,442.217468,4363200.0,194.490005,195.039993,3810000.0,31.969999,31.84,43898400.0,1687.76001,1685.72998,3847390000
301,2013-01-08,19.440001,19.379999,7989100,97.720001,98.0,76900.0,30.754999,31.209999,1562200.0,21.530001,22.049999,9941900.0,7.7,7.71,670400.0,13.91,14.2,5184000.0,16.239632,16.32258,3090000.0,29.629999,29.879999,1604500.0,43.492367,43.912212,1022800.0,165.740005,167.490005,3251900.0,27.57,27.92,13316200.0,44.189999,44.259998,19822300.0,94.449997,96.040001,2068200.0,94.160004,93.769997,11098600.0,48.439999,48.580002,13547800.0,29.43,29.110001,31702500.0,30.639999,30.735001,1081600.0,73.230003,73.160004,3254000.0,16.276785,16.309999,206250800,303.079987,305.570007,2971700.0,37.299999,37.490002,106066500.0,445.828918,450.421722,4292700.0,196.649994,195.809998,2877700.0,32.060001,31.67,42557900.0,1689.420044,1706.869995,3775170000
302,2013-02-08,19.379999,18.92,7382700,97.5,97.82,92200.0,31.035,31.559999,1524200.0,21.969999,21.950001,6716700.0,7.68,7.63,592100.0,14.14,14.19,5092500.0,15.9447,16.101383,2698600.0,29.91,30.059999,1139300.0,43.501907,43.730915,524000.0,166.830002,167.619995,1866700.0,27.83,27.85,8442000.0,44.240002,44.490002,13506500.0,95.849998,96.449997,886800.0,93.559998,94.389999,8503100.0,48.439999,48.540001,8922200.0,28.950001,29.370001,21981200.0,30.735001,30.725,1787800.0,73.029999,72.260002,3622500.0,16.3575,16.519285,274783600,304.630005,304.209991,2502600.0,37.66,38.049999,73058500.0,450.033173,451.592316,3440600.0,195.5,195.160004,3874000.0,31.690001,31.889999,29199900.0,1706.099976,1709.670044,3136630000
303,2013-05-08,18.9,19.17,4365800,98.040001,98.389999,95300.0,31.360001,31.02,1844400.0,21.85,21.709999,4653900.0,7.63,7.65,477300.0,14.13,14.09,2922500.0,16.1106,16.092165,1491200.0,29.76,29.75,541500.0,43.091602,43.225189,463900.0,167.279999,168.320007,2618400.0,27.75,27.85,6868400.0,44.470001,44.34,14162200.0,96.540001,95.57,671100.0,94.050003,93.800003,7192400.0,48.389999,48.529999,6789100.0,29.299999,29.190001,14392700.0,30.93,31.014999,617400.0,72.360001,73.339996,2871000.0,16.596071,16.766071,318855600,303.399994,300.98999,2233200.0,38.43,39.189999,79994800.0,451.004517,450.810242,2629100.0,195.160004,195.5,2490900.0,31.9,31.700001,30984000.0,1708.01001,1707.140015,2529300000
304,2013-06-08,19.17,18.92,3350300,98.400002,98.0,50700.0,31.014999,30.385,1890200.0,21.709999,20.98,6922300.0,7.64,7.54,685800.0,14.05,13.84,3602600.0,16.119816,16.036867,1981800.0,30.33,29.790001,2186100.0,43.072517,42.490459,663400.0,168.070007,164.779999,3598500.0,27.799999,27.309999,9181400.0,44.27,44.029999,13788000.0,96.010002,95.720001,1203900.0,93.879997,93.809998,6415000.0,48.48,48.439999,9944500.0,29.24,29.34,24741000.0,31.629999,31.389999,529000.0,73.18,73.239998,3089500.0,16.715,16.616072,334857600,300.51001,300.75,1849000.0,39.110001,38.549999,63950800.0,450.655823,446.610992,3023400.0,192.259995,190.990005,5938500.0,31.549999,31.58,36331500.0,1705.790039,1697.369995,3141210000
